,Unnamed: 0,lasttime,duration,areatime,tqv_values,maxarea,filename,ymdh,firsttime,dur_days,yyyy,mm,coastlat
1244,1254,2016-12-22 14:00:00,6 days 21:00:00,7361.169072848143,55.0,88.00778451490459,2016_12_22_14_lat18p43S.geojson,2016_12_22_14,2016-12-15 17:00:00,6,2016,12,-18.43
1245,1255,2016-12-20 21:00:00,5 days 04:00:00,6133.308613811528,55.0,88.00778451490459,2016_12_20_21_lat15p88S.geojson,2016_12_20_21,2016-12-15 17:00:00,5,2016,12,-15.88
1246,1256,2016-12-22 11:00:00,6 days 19:00:00,8301.26891905665,55.0,156.69299046351173,2016_12_22_11_lat7p647S.geojson,2016_12_22_11,2016-12-15 16:00:00,6,2016,12,-7.647
1247,1257,2016-12-13 16:00:00,0 days 09:00:00,62.74490143042316,55.0,7.808730370739075,2016_12_13_16_lat13p16S.geojson,2016_12_13_16,2016-12-12 07:00:00,0,2016,12,-13.16
1248,1258,2016-12-18 22:00:00,5 days 16:00:00,2098.14899696679,55.0,27.050710266839488,2016_12_18_22_lat9p428N.geojson,2016_12_18_22,2016-12-13 06:00:00,5,2016,12,9.428
1249,1259,2016-12-13 06:00:00,0 days 00:00:00,4.228599872166166,55.0,4.228599872166166,2016_12_13_06_lat11p90S.geojson,2016_12_13_06,2016-12-12 06:00:00,0,2016,12,-11.9
1250,1260,2016-12-13 05:00:00,0 days 00:00:00,2.5825794866759813,55.0,2.5825794866759813,2016_12_13_05_lat11p82S.geojson,2016_12_13_05,2016-12-12 05:00:00,0,2016,12,-11.82
1251,1261,2016-12-10 21:00:00,0 days 00:00:00,1.5489180714914836,55.0,1.5489180714914836,2016_12_10_21_lat14p56S.geojson,2016_12_10_21,2016-12-09 21:00:00,0,2016,12,-14.56
1252,1262,2016-12-10 20:00:00,0 days 01:00:00,3.1836168921642978,55.0,1.915464295388071,2016_12_10_20_lat14p59S.geojson,2016_12_10_20,2016-12-09 19:00:00,0,2016,12,-14.59
1253,1263,2016-12-09 15:00:00,0 days 02:00:00,4.26552681300172,55.0,1.6073628873775854,2016_12_09_15_lat13p49S.geojson,2016_12_09_15,2016-12-08 13:00:00,0,2016,12,-13.49
1254,1264,2016-12-08 21:00:00,0 days 05:00:00,8.694653773526193,55.0,1.6180498002237331,2016_12_08_21_lat8p005S.geojson,2016_12_08_21,2016-12-07 16:00:00,0,2016,12,-8.005
1255,1265,2016-12-08 20:00:00,0 days 04:00:00,5.690649212586191,55.0,1.2725232907418158,2016_12_08_20_lat14p47S.geojson,2016_12_08_20,2016-12-07 16:00:00,0,2016,12,-14.47
1256,1266,2016-12-08 09:00:00,0 days 01:00:00,2.2743263275451278,55.0,1.252589236953084,2016_12_08_09_lat8p662S.geojson,2016_12_08_09,2016-12-07 08:00:00,0,2016,12,-8.662
1257,1267,2016-12-08 14:00:00,0 days 07:00:00,14.41313912710732,55.0,2.40762907330781,2016_12_08_14_lat14p45S.geojson,2016_12_08_14,2016-12-07 07:00:00,0,2016,12,-14.45
1258,1268,2016-12-07 14:00:00,0 days 07:00:00,22.08867307403785,55.0,3.215403818213713,2016_12_07_14_lat17p84S.geojson,2016_12_07_14,2016-12-06 07:00:00,0,2016,12,-17.84
1259,1269,2016-12-13 01:00:00,5 days 19:00:00,643.2400874564302,55.0,11.326279213240737,2016_12_13_01_lat9p753S.geojson,2016_12_13_01,2016-12-07 06:00:00,5,2016,12,-9.753
1260,1270,2016-12-07 06:00:00,0 days 00:00:00,1.7506575621376037,55.0,1.7506575621376037,2016_12_07_06_lat16p56S.geojson,2016_12_07_06,2016-12-06 06:00:00,0,2016,12,-16.56
1261,1271,2016-12-06 11:00:00,0 days 03:00:00,12.214258172011212,55.0,4.359143828951036,2016_12_06_11_lat15p76S.geojson,2016_12_06_11,2016-12-05 08:00:00,0,2016,12,-15.76
1262,1272,2016-12-06 07:00:00,0 days 00:00:00,1.2497375925424528,55.0,1.2497375925424528,2016_12_06_07_lat15p70S.geojson,2016_12_06_07,2016-12-05 07:00:00,0,2016,12,-15.7
1263,1273,2016-12-05 22:00:00,0 days 15:00:00,106.87202052305152,55.0,11.259531228834929,2016_12_05_22_lat12p04S.geojson,2016_12_05_22,2016-12-04 07:00:00,0,2016,12,-12.04
1264,1274,2016-12-04 18:00:00,0 days 04:00:00,13.558568412108157,55.0,3.5198051085705595,2016_12_04_18_lat13p73S.geojson,2016_12_04_18,2016-12-03 14:00:00,0,2016,12,-13.73
1265,1275,2016-12-04 13:00:00,0 days 00:00:00,1.527776969233287,55.0,1.527776969233287,2016_12_04_13_lat13p49S.geojson,2016_12_04_13,2016-12-03 13:00:00,0,2016,12,-13.49
1266,1276,2016-12-04 00:00:00,0 days 05:00:00,15.209422162527767,55.0,3.403758583419392,2016_12_04_00_lat15p04S.geojson,2016_12_04_00,2016-12-02 19:00:00,0,2016,12,-15.04
1267,1277,2016-12-03 04:00:00,0 days 13:00:00,46.39155590674048,55.0,5.436812371715633,2016_12_03_04_lat17p04S.geojson,2016_12_03_04,2016-12-01 15:00:00,0,2016,12,-17.04
1268,1278,2016-11-28 21:00:00,0 days 01:00:00,2.216342921967284,55.0,1.1581881423084648,2016_11_28_21_lat16p75S.geojson,2016_11_28_21,2016-11-27 20:00:00,0,2016,11,-16.75
1269,1279,2016-11-28 17:00:00,0 days 02:00:00,4.813414832203783,55.0,2.2317713017901823,2016_11_28_17_lat16p51S.geojson,2016_11_28_17,2016-11-27 15:00:00,0,2016,11,-16.51
1270,1280,2016-11-28 09:00:00,0 days 06:00:00,30.330424468627733,55.0,5.286719850725244,2016_11_28_09_lat18p25S.geojson,2016_11_28_09,2016-11-27 03:00:00,0,2016,11,-18.25
1271,1281,2016-11-28 02:00:00,0 days 00:00:00,2.528156657593942,55.0,2.528156657593942,2016_11_28_02_lat18p28S.geojson,2016_11_28_02,2016-11-27 02:00:00,0,2016,11,-18.28
1272,1282,2016-11-28 01:00:00,0 days 00:00:00,1.6516010008968047,55.0,1.6516010008968047,2016_11_28_01_lat18p27S.geojson,2016_11_28_01,2016-11-27 01:00:00,0,2016,11,-18.27
1273,1283,2016-11-30 12:00:00,2 days 21:00:00,509.55139962729737,55.0,19.368085236287527,2016_11_30_12_lat5p768N.geojson,2016_11_30_12,2016-11-27 15:00:00,2,2016,11,5.768
1274,1284,2016-11-27 17:00:00,0 days 02:00:00,3.5083886853465334,55.0,1.2557711550833115,2016_11_27_17_lat21p96S.geojson,2016_11_27_17,2016-11-26 15:00:00,0,2016,11,-21.96
1275,1285,2016-11-27 11:00:00,0 days 17:00:00,143.09935595623395,55.0,9.679356977700284,2016_11_27_11_lat17p65S.geojson,2016_11_27_11,2016-11-25 18:00:00,0,2016,11,-17.65
1276,1286,2016-11-24 11:00:00,0 days 20:00:00,82.99191662930538,55.0,6.860194457016938,2016_11_24_11_lat1p226S.geojson,2016_11_24_11,2016-11-22 15:00:00,0,2016,11,-1.226
1277,1287,2016-11-23 14:00:00,0 days 00:00:00,2.218700398954971,55.0,2.218700398954971,2016_11_23_14_lat0p939N.geojson,2016_11_23_14,2016-11-22 14:00:00,0,2016,11,0.939
1278,1288,2016-11-23 13:00:00,0 days 00:00:00,1.7115287452608288,55.0,1.7115287452608288,2016_11_23_13_lat0p887N.geojson,2016_11_23_13,2016-11-22 13:00:00,0,2016,11,0.887
1279,1289,2016-11-23 12:00:00,0 days 00:00:00,1.218025518565089,55.0,1.218025518565089,2016_11_23_12_lat0p789N.geojson,2016_11_23_12,2016-11-22 12:00:00,0,2016,11,0.789
1280,1290,2016-11-23 21:00:00,0 days 10:00:00,34.41674073051334,55.0,3.80653938304116,2016_11_23_21_lat2p302S.geojson,2016_11_23_21,2016-11-22 11:00:00,0,2016,11,-2.302
1281,1291,2016-11-23 10:00:00,0 days 00:00:00,1.5255666746364194,55.0,1.5255666746364194,2016_11_23_10_lat2p688S.geojson,2016_11_23_10,2016-11-22 10:00:00,0,2016,11,-2.688
1282,1292,2016-11-23 09:00:00,0 days 00:00:00,1.065588749876728,55.0,1.065588749876728,2016_11_23_09_lat2p709S.geojson,2016_11_23_09,2016-11-22 09:00:00,0,2016,11,-2.709
1283,1293,2016-11-22 17:00:00,0 days 04:00:00,15.977670519070127,55.0,5.6100938110398815,2016_11_22_17_lat1p045N.geojson,2016_11_22_17,2016-11-21 13:00:00,0,2016,11,1.045
1284,1294,2016-11-22 03:00:00,0 days 02:00:00,3.621091334664758,55.0,1.2482845803150795,2016_11_22_03_lat14p70S.geojson,2016_11_22_03,2016-11-21 01:00:00,0,2016,11,-14.7
1285,1295,2016-11-22 04:00:00,0 days 13:00:00,65.75144704509427,55.0,6.716450501400369,2016_11_22_04_lat1p590N.geojson,2016_11_22_04,2016-11-20 15:00:00,0,2016,11,1.59
1286,1296,2016-11-20 08:00:00,0 days 05:00:00,46.05671620046675,55.0,13.572028325232422,2016_11_20_08_lat5p609N.geojson,2016_11_20_08,2016-11-19 03:00:00,0,2016,11,5.609
1287,1297,2016-11-19 05:00:00,0 days 00:00:00,1.8796195807918947,55.0,1.8796195807918947,2016_11_19_05_lat1p541N.geojson,2016_11_19_05,2016-11-18 05:00:00,0,2016,11,1.541
1288,1298,2016-11-19 04:00:00,0 days 00:00:00,3.863075345523267,55.0,3.863075345523267,2016_11_19_04_lat1p644N.geojson,2016_11_19_04,2016-11-18 04:00:00,0,2016,11,1.644
1289,1299,2016-11-19 03:00:00,0 days 03:00:00,24.52116572907244,55.0,7.175231740488212,2016_11_19_03_lat1p721N.geojson,2016_11_19_03,2016-11-18 00:00:00,0,2016,11,1.721
1290,1300,2016-11-18 22:00:00,0 days 01:00:00,2.387539882802248,55.0,1.311734923737062,2016_11_18_22_lat2p548N.geojson,2016_11_18_22,2016-11-17 21:00:00,0,2016,11,2.548
1291,1301,2016-11-18 14:00:00,0 days 07:00:00,23.685544717268307,55.0,3.932993219821189,2016_11_18_14_lat9p272S.geojson,2016_11_18_14,2016-11-17 07:00:00,0,2016,11,-9.272
1292,1302,2016-11-17 15:00:00,0 days 03:00:00,15.919958638850552,55.0,5.371759674806931,2016_11_17_15_lat5p627N.geojson,2016_11_17_15,2016-11-16 12:00:00,0,2016,11,5.627
1293,1303,2016-11-17 10:00:00,0 days 05:00:00,12.246188572974404,55.0,2.88499626975396,2016_11_17_10_lat5p892N.geojson,2016_11_17_10,2016-11-16 05:00:00,0,2016,11,5.892
1294,1304,2016-11-16 21:00:00,0 days 00:00:00,1.021645427903075,55.0,1.021645427903075,2016_11_16_21_lat7p184N.geojson,2016_11_16_21,2016-11-15 21:00:00,0,2016,11,7.184
1295,1305,2016-11-14 07:00:00,0 days 00:00:00,1.8641871096378904,55.0,1.8641871096378904,2016_11_14_07_lat4p852N.geojson,2016_11_14_07,2016-11-13 07:00:00,0,2016,11,4.852
1296,1306,2016-11-14 03:00:00,1 days 19:00:00,180.46585686676687,55.0,6.069838095847658,2016_11_14_03_lat1p754N.geojson,2016_11_14_03,2016-11-12 08:00:00,1,2016,11,1.754
1297,1307,2016-11-17 23:00:00,6 days 02:00:00,1187.6260791634743,55.0,27.198934352165885,2016_11_17_23_lat1p158N.geojson,2016_11_17_23,2016-11-11 21:00:00,6,2016,11,1.158
1298,1308,2016-11-16 00:00:00,4 days 03:00:00,528.9781222662427,55.0,12.555292995992597,2016_11_16_00_lat1p206N.geojson,2016_11_16_00,2016-11-11 21:00:00,4,2016,11,1.206
1299,1309,2016-11-14 15:00:00,2 days 18:00:00,295.2506152104048,55.0,10.560401539752334,2016_11_14_15_lat7p326N.geojson,2016_11_14_15,2016-11-11 21:00:00,2,2016,11,7.326
1300,1310,2016-11-11 09:00:00,0 days 00:00:00,1.3095579674455986,55.0,1.3095579674455986,2016_11_11_09_lat3p362S.geojson,2016_11_11_09,2016-11-10 09:00:00,0,2016,11,-3.362
1301,1311,2016-10-29 16:00:00,0 days 10:00:00,18.435669394524755,55.0,1.9989915588136835,2016_10_29_16_lat5p455N.geojson,2016_10_29_16,2016-10-28 06:00:00,0,2016,10,5.455
1302,1312,2016-10-29 15:00:00,1 days 15:00:00,116.46105959979334,55.0,3.928394026013892,2016_10_29_15_lat5p204N.geojson,2016_10_29_15,2016-10-28 00:00:00,1,2016,10,5.204
1303,1313,2016-10-27 23:00:00,0 days 15:00:00,27.894071964757675,55.0,2.0635570260036165,2016_10_27_23_lat10p25N.geojson,2016_10_27_23,2016-10-26 08:00:00,0,2016,10,10.25
1304,1314,2016-10-26 18:00:00,0 days 03:00:00,4.35632778007037,55.0,1.1379593008944155,2016_10_26_18_lat9p950N.geojson,2016_10_26_18,2016-10-25 15:00:00,0,2016,10,9.95
1305,1315,2016-09-19 03:00:00,0 days 02:00:00,4.535683656721504,55.0,1.6607769766847398,2016_09_19_03_lat7p515N.geojson,2016_09_19_03,2016-09-18 01:00:00,0,2016,9,7.515
1306,1316,2016-09-17 21:00:00,0 days 01:00:00,2.17607152214461,55.0,1.1248086427339774,2016_09_17_21_lat9p074N.geojson,2016_09_17_21,2016-09-16 20:00:00,0,2016,9,9.074
1307,1317,2016-08-22 21:00:00,0 days 01:00:00,2.0679625150329617,55.0,1.037909066542381,2016_08_22_21_lat9p966N.geojson,2016_08_22_21,2016-08-21 20:00:00,0,2016,8,9.966
1308,1318,2016-08-11 11:00:00,0 days 00:00:00,1.352341515797676,55.0,1.352341515797676,2016_08_11_11_lat16p35N.geojson,2016_08_11_11,2016-08-10 11:00:00,0,2016,8,16.35
1309,1319,2016-08-11 10:00:00,0 days 00:00:00,1.8793200836068429,55.0,1.8793200836068429,2016_08_11_10_lat16p34N.geojson,2016_08_11_10,2016-08-10 10:00:00,0,2016,8,16.34
1310,1320,2016-08-11 09:00:00,0 days 00:00:00,2.549258600383101,55.0,2.549258600383101,2016_08_11_09_lat16p31N.geojson,2016_08_11_09,2016-08-10 09:00:00,0,2016,8,16.31
1311,1321,2016-08-10 19:00:00,0 days 00:00:00,1.2497690191525832,55.0,1.2497690191525832,2016_08_10_19_lat13p99N.geojson,2016_08_10_19,2016-08-09 19:00:00,0,2016,8,13.99
1312,1322,2016-08-10 18:00:00,0 days 00:00:00,2.124981434243602,55.0,2.124981434243602,2016_08_10_18_lat16p03N.geojson,2016_08_10_18,2016-08-09 18:00:00,0,2016,8,16.03
1313,1323,2016-08-11 08:00:00,0 days 23:00:00,249.2392336507515,55.0,16.1585340716207,2016_08_11_08_lat16p29N.geojson,2016_08_11_08,2016-08-09 09:00:00,0,2016,8,16.29
1314,1324,2016-08-08 09:00:00,0 days 07:00:00,15.025379493258898,55.0,2.3494467960913394,2016_08_08_09_lat15p65N.geojson,2016_08_08_09,2016-08-07 02:00:00,0,2016,8,15.65
1315,1325,2016-08-08 01:00:00,0 days 00:00:00,1.2908739175880368,55.0,1.2908739175880368,2016_08_08_01_lat16p08N.geojson,2016_08_08_01,2016-08-07 01:00:00,0,2016,8,16.08
1316,1326,2016-08-08 02:00:00,0 days 19:00:00,156.90545904931767,55.0,11.74691356211175,2016_08_08_02_lat19p19N.geojson,2016_08_08_02,2016-08-06 07:00:00,0,2016,8,19.19
1317,1327,2016-08-06 19:00:00,0 days 04:00:00,7.880816052507893,55.0,1.8354462941313456,2016_08_06_19_lat20p60N.geojson,2016_08_06_19,2016-08-05 15:00:00,0,2016,8,20.6
1318,1328,2016-08-04 02:00:00,0 days 02:00:00,3.392749929766271,55.0,1.181472912634709,2016_08_04_02_lat15p99N.geojson,2016_08_04_02,2016-08-03 00:00:00,0,2016,8,15.99
1319,1329,2016-08-03 17:00:00,0 days 04:00:00,11.433296802419989,55.0,3.099653864938182,2016_08_03_17_lat18p15N.geojson,2016_08_03_17,2016-08-02 13:00:00,0,2016,8,18.15
1320,1330,2016-08-03 04:00:00,0 days 01:00:00,2.711485652550209,55.0,1.3995404537012943,2016_08_03_04_lat15p15N.geojson,2016_08_03_04,2016-08-02 03:00:00,0,2016,8,15.15
1321,1331,2016-08-03 00:00:00,0 days 03:00:00,4.831800394977772,55.0,1.3041244843372093,2016_08_03_00_lat14p27N.geojson,2016_08_03_00,2016-08-01 21:00:00,0,2016,8,14.27
1322,1332,2016-08-02 05:00:00,0 days 08:00:00,24.15832551721651,55.0,3.410650440663374,2016_08_02_05_lat20p25N.geojson,2016_08_02_05,2016-07-31 21:00:00,0,2016,8,20.25
1323,1333,2016-08-01 06:00:00,0 days 00:00:00,1.2013756859754308,55.0,1.2013756859754308,2016_08_01_06_lat16p00N.geojson,2016_08_01_06,2016-07-31 06:00:00,0,2016,8,16.0
1324,1334,2016-08-01 05:00:00,0 days 00:00:00,1.981728901243762,55.0,1.981728901243762,2016_08_01_05_lat15p99N.geojson,2016_08_01_05,2016-07-31 05:00:00,0,2016,8,15.99
1325,1335,2016-08-01 04:00:00,0 days 00:00:00,3.2321373395559387,55.0,3.2321373395559387,2016_08_01_04_lat15p84N.geojson,2016_08_01_04,2016-07-31 04:00:00,0,2016,8,15.84
1326,1336,2016-08-01 06:00:00,0 days 19:00:00,832.3089259707742,55.0,49.21740896945578,2016_08_01_06_lat15p20N.geojson,2016_08_01_06,2016-07-30 11:00:00,0,2016,8,15.2
1327,1337,2016-08-01 03:00:00,0 days 16:00:00,722.4513937913135,55.0,49.21740896945578,2016_08_01_03_lat15p45N.geojson,2016_08_01_03,2016-07-30 11:00:00,0,2016,8,15.45
1328,1338,2016-07-30 17:00:00,0 days 00:00:00,3.6021063237120345,55.0,3.6021063237120345,2016_07_30_17_lat20p69N.geojson,2016_07_30_17,2016-07-29 17:00:00,0,2016,7,20.69
1329,1339,2016-07-29 19:00:00,0 days 02:00:00,3.84833142075782,55.0,1.380291811262606,2016_07_29_19_lat16p21N.geojson,2016_07_29_19,2016-07-28 17:00:00,0,2016,7,16.21
1330,1340,2016-07-29 16:00:00,0 days 00:00:00,1.495108022833055,55.0,1.495108022833055,2016_07_29_16_lat16p26N.geojson,2016_07_29_16,2016-07-28 16:00:00,0,2016,7,16.26
1331,1341,2016-07-29 15:00:00,0 days 00:00:00,1.7411565716689956,55.0,1.7411565716689956,2016_07_29_15_lat16p25N.geojson,2016_07_29_15,2016-07-28 15:00:00,0,2016,7,16.25
1332,1342,2016-07-29 13:00:00,0 days 08:00:00,66.39657390091439,55.0,9.72759635830115,2016_07_29_13_lat17p89N.geojson,2016_07_29_13,2016-07-28 05:00:00,0,2016,7,17.89
1333,1343,2016-07-31 09:00:00,2 days 05:00:00,2041.861504125063,55.0,47.62308901156464,2016_07_31_09_lat14p67N.geojson,2016_07_31_09,2016-07-29 04:00:00,2,2016,7,14.67
1334,1344,2016-07-29 14:00:00,0 days 10:00:00,105.29388391028928,55.0,39.82499819309645,2016_07_29_14_lat16p23N.geojson,2016_07_29_14,2016-07-28 04:00:00,0,2016,7,16.23
1335,1345,2016-07-29 08:00:00,0 days 04:00:00,140.46609618354768,55.0,39.82499819309645,2016_07_29_08_lat14p09N.geojson,2016_07_29_08,2016-07-28 04:00:00,0,2016,7,14.09
1336,1346,2016-07-27 19:00:00,0 days 03:00:00,15.061554189713991,55.0,5.213774788849045,2016_07_27_19_lat20p67N.geojson,2016_07_27_19,2016-07-26 16:00:00,0,2016,7,20.67
1337,1347,2016-07-27 15:00:00,0 days 01:00:00,3.6666752822069415,55.0,2.229754114211353,2016_07_27_15_lat17p76N.geojson,2016_07_27_15,2016-07-26 14:00:00,0,2016,7,17.76
1338,1348,2016-07-28 01:00:00,0 days 13:00:00,185.1671087420117,55.0,20.702663663511306,2016_07_28_01_lat14p25N.geojson,2016_07_28_01,2016-07-26 12:00:00,0,2016,7,14.25
1339,1349,2016-07-27 06:00:00,0 days 10:00:00,52.05311323570592,55.0,6.380404498304613,2016_07_27_06_lat14p76N.geojson,2016_07_27_06,2016-07-25 20:00:00,0,2016,7,14.76
1340,1350,2016-07-26 19:00:00,0 days 00:00:00,1.3586538185999029,55.0,1.3586538185999029,2016_07_26_19_lat16p10N.geojson,2016_07_26_19,2016-07-25 19:00:00,0,2016,7,16.1
1341,1351,2016-07-20 04:00:00,0 days 11:00:00,16.429751911200682,55.0,1.5413378424372042,2016_07_20_04_lat13p29S.geojson,2016_07_20_04,2016-07-18 17:00:00,0,2016,7,-13.29
1342,1352,2016-07-03 15:00:00,0 days 01:00:00,2.534874850514987,55.0,1.4230056966483282,2016_07_03_15_lat8p246N.geojson,2016_07_03_15,2016-07-02 14:00:00,0,2016,7,8.246
1343,1353,2016-07-03 17:00:00,0 days 07:00:00,17.59236968166695,55.0,3.226957938645622,2016_07_03_17_lat6p074N.geojson,2016_07_03_17,2016-07-02 10:00:00,0,2016,7,6.074
1344,1354,2016-06-28 03:00:00,0 days 03:00:00,7.358339701280414,55.0,2.271705751321302,2016_06_28_03_lat13p73N.geojson,2016_06_28_03,2016-06-27 00:00:00,0,2016,6,13.73
1345,1355,2016-06-27 18:00:00,0 days 03:00:00,19.62650929361028,55.0,10.069459045393426,2016_06_27_18_lat14p82N.geojson,2016_06_27_18,2016-06-26 15:00:00,0,2016,6,14.82
1346,1356,2016-06-27 05:00:00,0 days 01:00:00,5.001766046110931,55.0,2.851621516053616,2016_06_27_05_lat15p97N.geojson,2016_06_27_05,2016-06-26 04:00:00,0,2016,6,15.97
1347,1357,2016-06-27 05:00:00,0 days 02:00:00,3.5621254559984425,55.0,1.2494183563788734,2016_06_27_05_lat14p52N.geojson,2016_06_27_05,2016-06-26 03:00:00,0,2016,6,14.52
1348,1358,2016-06-26 13:00:00,0 days 01:00:00,3.34754786423698,55.0,1.9918836454138844,2016_06_26_13_lat16p18N.geojson,2016_06_26_13,2016-06-25 12:00:00,0,2016,6,16.18
1349,1359,2016-06-26 07:00:00,0 days 05:00:00,10.400215773288473,55.0,1.9128879544396225,2016_06_26_07_lat14p13N.geojson,2016_06_26_07,2016-06-25 02:00:00,0,2016,6,14.13
1350,1360,2016-06-25 03:00:00,0 days 12:00:00,73.99920827124559,55.0,7.796694527573028,2016_06_25_03_lat13p81N.geojson,2016_06_25_03,2016-06-23 15:00:00,0,2016,6,13.81
1351,1361,2016-06-24 14:00:00,0 days 00:00:00,7.768384226845692,55.0,7.768384226845692,2016_06_24_14_lat9p740N.geojson,2016_06_24_14,2016-06-23 14:00:00,0,2016,6,9.74
1352,1362,2016-06-24 14:00:00,0 days 00:00:00,2.3976057097607786,55.0,2.3976057097607786,2016_06_24_14_lat15p71N.geojson,2016_06_24_14,2016-06-23 14:00:00,0,2016,6,15.71
1353,1363,2016-06-24 13:00:00,0 days 00:00:00,1.6174805730485666,55.0,1.6174805730485666,2016_06_24_13_lat15p84N.geojson,2016_06_24_13,2016-06-23 13:00:00,0,2016,6,15.84
1354,1364,2016-06-22 18:00:00,0 days 00:00:00,1.0674046513119468,55.0,1.0674046513119468,2016_06_22_18_lat16p27N.geojson,2016_06_22_18,2016-06-21 18:00:00,0,2016,6,16.27
1355,1365,2016-06-21 18:00:00,0 days 00:00:00,2.517213111551932,55.0,2.517213111551932,2016_06_21_18_lat16p07N.geojson,2016_06_21_18,2016-06-20 18:00:00,0,2016,6,16.07
1356,1366,2016-06-21 17:00:00,0 days 00:00:00,1.3316844352306387,55.0,1.3316844352306387,2016_06_21_17_lat16p19N.geojson,2016_06_21_17,2016-06-20 17:00:00,0,2016,6,16.19
1357,1367,2016-06-21 03:00:00,0 days 00:00:00,1.8784862110785192,55.0,1.8784862110785192,2016_06_21_03_lat18p45N.geojson,2016_06_21_03,2016-06-20 03:00:00,0,2016,6,18.45
1358,1368,2016-06-18 21:00:00,0 days 02:00:00,3.679665304924183,55.0,1.2777664440977825,2016_06_18_21_lat10p64N.geojson,2016_06_18_21,2016-06-17 19:00:00,0,2016,6,10.64
1359,1369,2016-06-16 08:00:00,0 days 18:00:00,81.31447898723164,55.0,6.775765951479869,2016_06_16_08_lat1p477N.geojson,2016_06_16_08,2016-06-14 14:00:00,0,2016,6,1.477
1360,1370,2016-06-12 17:00:00,0 days 03:00:00,438.0091348513839,55.0,110.59190378389228,2016_06_12_17_lat9p774S.geojson,2016_06_12_17,2016-06-11 14:00:00,0,2016,6,-9.774
1361,1371,2016-06-12 12:00:00,0 days 00:00:00,100.61897941941328,55.0,100.61897941941328,2016_06_12_12_lat9p819S.geojson,2016_06_12_12,2016-06-11 12:00:00,0,2016,6,-9.819
1362,1372,2016-06-12 09:00:00,0 days 16:00:00,1803.7589339585716,55.0,119.63481695823177,2016_06_12_09_lat10p15S.geojson,2016_06_12_09,2016-06-10 17:00:00,0,2016,6,-10.15
1363,1373,2016-06-11 14:00:00,2 days 08:00:00,6713.387528252609,55.0,138.50834444925002,2016_06_11_14_lat10p59S.geojson,2016_06_11_14,2016-06-09 06:00:00,2,2016,6,-10.59
1364,1374,2016-06-09 05:00:00,0 days 00:00:00,2.630021851473373,55.0,2.630021851473373,2016_06_09_05_lat7p564N.geojson,2016_06_09_05,2016-06-08 05:00:00,0,2016,6,7.564
1365,1375,2016-06-09 04:00:00,0 days 11:00:00,56.11168609289642,55.0,5.5531804516327,2016_06_09_04_lat7p644N.geojson,2016_06_09_04,2016-06-07 17:00:00,0,2016,6,7.644
1366,1376,2016-06-08 08:00:00,0 days 00:00:00,1.5756704753397957,55.0,1.5756704753397957,2016_06_08_08_lat8p404N.geojson,2016_06_08_08,2016-06-07 08:00:00,0,2016,6,8.404
1367,1377,2016-06-08 07:00:00,0 days 12:00:00,56.03502972610637,55.0,5.691014314247045,2016_06_08_07_lat8p402N.geojson,2016_06_08_07,2016-06-06 19:00:00,0,2016,6,8.402
1368,1378,2016-06-07 18:00:00,0 days 00:00:00,1.339370427444071,55.0,1.339370427444071,2016_06_07_18_lat9p423N.geojson,2016_06_07_18,2016-06-06 18:00:00,0,2016,6,9.423
1369,1379,2016-06-07 02:00:00,0 days 05:00:00,17.95779774717111,55.0,3.599073216671433,2016_06_07_02_lat8p360N.geojson,2016_06_07_02,2016-06-05 21:00:00,0,2016,6,8.36
1370,1380,2016-06-05 20:00:00,0 days 01:00:00,2.080044968569108,55.0,1.0576265672583147,2016_06_05_20_lat6p314N.geojson,2016_06_05_20,2016-06-04 19:00:00,0,2016,6,6.314
1371,1381,2016-05-22 08:00:00,0 days 11:00:00,32.624487051620754,55.0,4.123780694913276,2016_05_22_08_lat15p46N.geojson,2016_05_22_08,2016-05-20 21:00:00,0,2016,5,15.46
1372,1382,2016-05-21 04:00:00,0 days 09:00:00,17.6358185401676,55.0,2.0593125735941284,2016_05_21_04_lat9p625N.geojson,2016_05_21_04,2016-05-19 19:00:00,0,2016,5,9.625
1373,1383,2016-05-18 06:00:00,0 days 03:00:00,25.206954884111266,55.0,12.280603608326484,2016_05_18_06_lat3p377N.geojson,2016_05_18_06,2016-05-17 03:00:00,0,2016,5,3.377
1374,1384,2016-05-18 07:00:00,0 days 11:00:00,61.019136172980105,55.0,7.850087206277192,2016_05_18_07_lat6p187N.geojson,2016_05_18_07,2016-05-16 20:00:00,0,2016,5,6.187
1375,1385,2016-05-17 19:00:00,0 days 00:00:00,3.2979093952572045,55.0,3.2979093952572045,2016_05_17_19_lat8p299N.geojson,2016_05_17_19,2016-05-16 19:00:00,0,2016,5,8.299
1376,1386,2016-05-17 18:00:00,0 days 00:00:00,1.9130793134829291,55.0,1.9130793134829291,2016_05_17_18_lat8p577N.geojson,2016_05_17_18,2016-05-16 18:00:00,0,2016,5,8.577
1377,1387,2016-05-17 17:00:00,0 days 00:00:00,1.2600029232210583,55.0,1.2600029232210583,2016_05_17_17_lat8p653N.geojson,2016_05_17_17,2016-05-16 17:00:00,0,2016,5,8.653
1378,1388,2016-05-17 13:00:00,0 days 00:00:00,2.029068166495286,55.0,2.029068166495286,2016_05_17_13_lat3p048N.geojson,2016_05_17_13,2016-05-16 13:00:00,0,2016,5,3.048
